Voltage_measured,Current_measured,Temperature_measured,Current_load,Voltage_load,Time
4.2097850753276065,0.24087230913958405,4.517091082157781,0.2414,4.364,5375.532
4.209923858977039,0.2425170708208934,4.59407109277293,0.242,4.364,5382.36
4.209914400298448,0.24074259342502943,4.650720973975855,0.2414,4.364,5389.094
4.2100000603127,0.23982298573123462,4.686963945994786,0.2414,4.364,5395.828
4.2102035983933215,0.23947129907111434,4.721990256815417,0.2414,4.364,5402.563
4.210085410256857,0.2400462154661766,4.763874629485926,0.2414,4.364,5409.391
4.210209065784424,0.23938377727538496,4.787286896782311,0.2409,4.364,5416.172
4.210540932690592,0.2408333535019558,4.807911486527502,0.2409,4.364,5423.016
4.210472790098432,0.24146357903508214,4.8345941868796185,0.2409,4.364,5429.735
4.21063343357298,0.23972538912234773,4.858074277835076,0.2409,4.364,5436.453
4.210687398353983,0.23789330300941935,4.876722259852594,0.2409,4.364,5443.313
4.2108728375209,0.23843577554121811,4.883637906084131,0.2403,4.364,5450.125
4.210869704814737,0.24016809202481118,4.8923672506334,0.2403,4.364,5456.86
4.21096256923102,0.23905525131869543,4.898965890394974,0.2398,4.364,5463.594
4.211129623137665,0.23969003765380856,4.909885540751165,0.2398,4.364,5470.297
4.21120587697397,0.23859295147741916,4.910347757601211,0.2398,4.364,5477.016
4.211302748649526,0.23764805025798755,4.925776311801545,0.2392,4.364,5483.75
4.21135892016452,0.23841819546176998,4.938884397822633,0.2398,4.364,5490.469
4.2114235309623655,0.23742303512658927,4.942926531136622,0.2392,4.364,5497.188
4.211508252267774,0.23775977584476451,4.952990645634899,0.2392,4.364,5504.047
4.21169825511723,0.2373015157827662,4.976071617092109,0.2392,4.364,5510.844
4.211717117345237,0.23765604488536743,4.972474106406771,0.2387,4.364,5517.641
4.211864075869889,0.2377956063282472,4.9818659756462065,0.2387,4.364,5524.375
4.2118770330074735,0.2359162546980481,4.995563695958374,0.2387,4.364,5531.11
4.211993855233542,0.23730195309906071,4.991424694230371,0.2382,4.364,5537.907
4.2120661818611955,0.23677544585538382,5.000429768786881,0.2382,4.364,5544.688
4.212144440081272,0.237822954901093,5.006345189933677,0.2382,4.364,5551.485
4.21237646531486,0.23683396879810964,5.013660643680093,0.2382,4.364,5558.25
4.212360600688239,0.23609283830085193,5.02202580816693,0.2376,4.364,5564.985
4.212572321469414,0.23724656153672535,5.022961768343484,0.2376,4.364,5571.797
4.209777601661976,0.2185946814184657,5.037786979177088,0.2196,4.352,5578.657
4.2095604320605,0.21757466245911378,5.03841635322081,0.2202,4.352,5585.391
4.209461085822156,0.21810383718139992,5.057761890364201,0.2207,4.352,5592.11
4.209670240661048,0.21881519153038584,5.055730569056628,0.2207,4.352,5598.828
4.209681304558318,0.21793877936041345,5.062098308870338,0.2207,4.352,5605.563
4.2096580073858,0.21852287517720845,5.082161239362462,0.2207,4.352,5612.282
4.209684449481836,0.21958083656171706,5.096267481113756,0.2202,4.352,5619.0
4.209823286938159,0.21973395916493596,5.0827698302498385,0.2202,4.352,5625.735
4.209674666748878,0.21756068920195965,5.1080953727724046,0.2202,4.352,5632.453
4.2097842911733245,0.21985025371463615,5.111941621693959,0.2202,4.352,5639.172
4.209833045853859,0.21895835294205082,5.114936202969214,0.2202,4.352,5645.985
4.209785419481947,0.22085684066779998,5.129838293856082,0.2202,4.352,5652.766
4.209867454698721,0.21749020789564966,5.133865928564502,0.2202,4.352,5659.563
4.209820540619023,0.21584440347456535,5.153447579040108,0.2202,4.352,5666.297
4.209949858244939,0.22007293345843287,5.175171099635702,0.2202,4.352,5673.032
4.2099470151678196,0.21845824984707465,5.197258233718371,0.2196,4.352,5679.844
4.21013128674953,0.21863297035768026,5.1705935449144835,0.2196,4.352,5686.625
4.21013164163134,0.21736699189537972,5.176013542523017,0.2196,4.352,5693.422
4.210260299109456,0.2185033345179167,5.205607696585301,0.2196,4.352,5700.157
4.210104089296028,0.21836746043674926,5.223554017229321,0.2196,4.352,5706.891
4.210281253835543,0.21680636571374276,5.213351470485753,0.2196,4.352,5713.672
4.210377194324072,0.21804000993614273,5.217887030708228,0.2196,4.352,5720.469
4.210494395865301,0.2183815296469087,5.228795768812958,0.2191,4.352,5727.266
4.210591081656419,0.21929703387776764,5.2513756223199675,0.2191,4.352,5734.0
4.210530911801021,0.2194650724402479,5.260570504147043,0.2191,4.352,5740.735
4.210654441140584,0.21734855203474943,5.264144736420872,0.2191,4.352,5747.532
4.210655525894821,0.2170245255384306,5.283133144533199,0.2191,4.352,5754.313
4.21071395961274,0.2170232871082148,5.294217896355521,0.2185,4.352,5761.11
4.210952497683821,0.21707093198541935,5.298688332095164,0.2185,4.352,5767.844
4.210950028443756,0.2169441031526559,5.311111212835037,0.2185,4.352,5774.578
4.21110108836525,0.21677879131753441,5.317231012103059,0.2185,4.352,5781.297
4.211148499969838,0.21526763373453944,5.346799655576291,0.218,4.352,5788.032
4.211241734963872,0.21665549797444617,5.355118716514334,0.218,4.352,5794.75
4.2113068909167515,0.21721939826283054,5.360294445917092,0.218,4.352,5801.547
4.2113335349449486,0.21613366601672268,5.377989743436496,0.2174,4.352,5808.328
4.211278051534028,0.21692388266117849,5.383722480017196,0.2174,4.352,5815.125
4.2113658910008,0.2158358903389983,5.3819708614697825,0.2174,4.352,5821.875
4.2115033293931745,0.21667978142425992,5.398631276993596,0.2174,4.352,5828.594
4.211587006067205,0.21659122359975747,5.41253174205558,0.2169,4.352,5835.313
4.211591295106145,0.21452525737740313,5.4357223902362435,0.2174,4.352,5842.125
4.211906047805608,0.2146148215712468,5.447334270179799,0.2169,4.352,5848.938
4.211858080731968,0.21494234221006583,5.447480417588142,0.2169,4.352,5855.735
4.211894447148573,0.21385776542131227,5.455339123019975,0.2164,4.352,5862.469
4.212176775984684,0.21454375691221902,5.475343576962417,0.2164,4.352,5869.203
4.212133103926555,0.2159597391832594,5.479601223338082,0.2164,4.352,5875.938
4.2122070035668875,0.21585572798723263,5.497937615253594,0.2164,4.352,5882.657
4.212266341057314,0.21575179372587874,5.519105328742537,0.2164,4.352,5889.391
4.2124077038623255,0.214559496561958,5.504928232358675,0.2158,4.352,5896.11
4.212365541750654,0.21527529874587853,5.526503241302232,0.2158,4.352,5902.828
4.212410310894411,0.2145013597141756,5.533390932761342,0.2158,4.352,5909.547
4.212636273741147,0.21630147861964585,5.556709643680236,0.2153,4.352,5916.282
4.212627542297626,0.21396421586879172,5.556367656068631,0.2158,4.352,5923.078
4.2126106552574925,0.21480446295081868,5.569588109584725,0.2153,4.352,5929.875
4.2129256275293,0.21444200172936073,5.586851602464248,0.2153,4.352,5936.672
4.212820012262006,0.21335112071302487,5.597544950705129,0.2153,4.352,5943.407
4.212954675856955,0.2149317520478289,5.607545223934108,0.2147,4.352,5950.141
4.2130693326398285,0.2148166878003238,5.60727985046233,0.2147,4.352,5956.86
4.213150117458124,0.21317093035103685,5.610781759438192,0.2142,4.352,5963.578
4.213150428201218,0.21405396667345894,5.621840049615525,0.2147,4.352,5970.313
4.213305500109946,0.21273035019089429,5.636085795417351,0.2142,4.352,5977.032
4.2134718562467475,0.2143720550766581,5.631268830117447,0.2142,4.352,5983.75
4.21352013421504,0.21417428218955273,5.6497430603416365,0.2142,4.352,5990.578
4.21365638893714,0.21285975907455704,5.663810190882417,0.2142,4.352,5997.36
4.210843447630066,0.1959698381977922,5.682023875612823,0.1962,4.339,6004.188
4.21057157640669,0.1968982173942386,5.676305886988052,0.1967,4.339,6010.922
4.210580338944575,0.19534893858672797,5.682409202402106,0.1967,4.339,6017.797
4.210549587278833,0.19574940705914898,5.70908533940758,0.1967,4.339,6024.61
4.210575475075552,0.19450888145901415,5.719460927112382,0.1967,4.339,6031.344
4.210506077704752,0.1966641003553155,5.721453710219565,0.1967,4.339,6038.078
4.210557968277825,0.19545945307335297,5.720457404074201,0.1967,4.339,6044.813
4.2103870857325205,0.19568850325735043,5.744598021541181,0.1967,4.339,6051.61
4.210488449179181,0.1948092359607495,5.752514250718717,0.1967,4.339,6058.391
4.2106658021794505,0.19476627531125928,5.742839604975101,0.1973,4.339,6065.188
4.2105919505441705,0.19481095692809886,5.757615427325276,0.1967,4.339,6071.922
4.210650767657022,0.19699577254858333,5.7647510100952655,0.1967,4.339,6078.641
4.21055864500502,0.19644996828828423,5.785191650414329,0.1967,4.339,6085.375
4.210717158452635,0.1962644813612086,5.777209156354323,0.1962,4.339,6092.094
4.2107207259039265,0.19586205493387923,5.799033470964438,0.1967,4.339,6098.907
4.210802088154454,0.19580170971827174,5.807636740336086,0.1967,4.339,6105.719
4.210883514544813,0.19669631223392461,5.813332983669879,0.1967,4.339,6112.5
4.2107741643316965,0.19621081894985828,5.818372183840218,0.1962,4.339,6119.235
4.210909876103498,0.19613945964789933,5.8206507083085794,0.1967,4.339,6125.969
4.210861986634129,0.1937124936262841,5.832993535367556,0.1962,4.339,6132.782
4.211026994247623,0.19404050058639696,5.82748499688351,0.1962,4.339,6139.563
4.211066095819171,0.19514797935651837,5.840803601506292,0.1962,4.339,6146.375
4.211133332970021,0.1945364809005901,5.85902010049413,0.1962,4.339,6153.11
4.211076071430467,0.19555744446660334,5.851924311764749,0.1956,4.339,6159.828
4.2111440705659575,0.1954328259701395,5.860707089738276,0.1956,4.339,6166.547
4.211194212636112,0.19474048938528113,5.870381984015908,0.1956,4.339,6173.282
4.211266265788885,0.1955349407886705,5.872914583067489,0.1956,4.339,6180.078
4.211306343401792,0.19553112135870365,5.87983551839599,0.1956,4.339,6186.875
4.211381209871929,0.19496018971658563,5.893165089259154,0.1951,4.339,6193.61
4.211462287603999,0.1952668824562524,5.90540614354463,0.1951,4.339,6200.36
4.211637916681526,0.19538091746350478,5.931429176712101,0.1951,4.339,6207.172
4.21159367012213,0.19422050494362586,5.928694676500545,0.1951,4.339,6213.969
4.211565954716015,0.1953509676211767,5.938596434572078,0.1951,4.339,6220.703
4.211651055633504,0.19479810819272228,5.950647569435434,0.1945,4.339,6227.438
4.21185935189599,0.19400132922504387,5.9520193526169844,0.1945,4.339,6234.157
4.211743435402426,0.1942325036474177,5.968270758033702,0.1945,4.339,6240.969
4.2118927094023935,0.1947269935833462,5.98341754526004,0.1945,4.339,6247.75
4.212029725371921,0.19312433280011576,5.981388875122588,0.1945,4.339,6254.563
4.212079506694964,0.19394196325980098,5.990899884115795,0.194,4.339,6261.375
4.2120484452897795,0.19344927720909097,5.998228678921202,0.194,4.339,6268.125
4.212171063017399,0.19269862228217313,6.013959204516962,0.194,4.339,6274.86
4.212092382637674,0.1924227370717274,6.016082635084391,0.194,4.339,6281.657
4.212255022370715,0.1928045603254267,6.014964964689826,0.1935,4.339,6289.188
4.21235672543145,0.19149478521401347,6.0329325005911,0.1929,4.339,6295.922
4.212363775186526,0.19393442317144477,6.031179219945813,0.1935,4.339,6302.641
4.212568885371058,0.1920324465693381,6.030713581573068,0.1935,4.339,6309.438
4.2124980362217705,0.1913505623829623,6.047221410567317,0.1929,4.339,6316.219
4.212690716649726,0.19165430395440886,6.063717965146848,0.1929,4.339,6323.016
4.212670023631417,0.19268130441560408,6.081391939286667,0.1929,4.339,6329.766
4.212892585382346,0.19124169224091428,6.089408920339349,0.1929,4.339,6336.5
4.212853428710501,0.1922118804786622,6.0899641121598505,0.1924,4.339,6343.235
4.212946468934228,0.1923704063768032,6.088172717140424,0.1924,4.339,6350.032
4.2129491274734665,0.19177046559962202,6.109592474662377,0.1924,4.339,6356.844
4.213066003991644,0.192489011978785,6.1165044995091575,0.1924,4.339,6363.641
4.213050020609608,0.19259123942179016,6.1328489732540765,0.1918,4.339,6370.375
4.213213613652689,0.19067965937342213,6.150488098684051,0.1918,4.339,6377.11
4.213134318641929,0.19130683923250377,6.149068401617794,0.1918,4.339,6383.907
4.213370448878914,0.19145574315057348,6.153742724797562,0.1918,4.339,6390.703
4.213504640719969,0.19153460079757761,6.164809032027445,0.1918,4.339,6397.485
4.213446889161458,0.1900591789265495,6.169277298132404,0.1913,4.339,6404.219
4.213405641475829,0.19118939326596246,6.18235507499928,0.1913,4.339,6410.953
4.213490499149629,0.1911210472870484,6.196637085773285,0.1913,4.339,6417.75
4.213681626859773,0.19055332571188416,6.1993152734238866,0.1913,4.339,6424.532
4.210743685123094,0.17222258172092875,6.203756635769014,0.1722,4.326,6431.328
4.210834755052458,0.17346663378476979,6.223560388661019,0.1733,4.326,6438.063
4.210740011997016,0.1726459925344643,6.229680930726001,0.1733,4.326,6444.797
4.21056032218109,0.17201301273717381,6.2434255973621635,0.1727,4.326,6451.594
4.210583475493082,0.17003369780704908,6.248819631238628,0.1738,4.326,6458.391
4.210561835709921,0.1711970484913205,6.253697938666907,0.1733,4.326,6465.188
4.210627100790943,0.17373805204210438,6.269293911106383,0.1733,4.326,6471.938
4.2105317658395505,0.17170994233994027,6.268094676821832,0.1738,4.326,6478.657
4.210466813274814,0.17226350716148378,6.280545243134687,0.1738,4.326,6485.391
4.210558868005134,0.17242538802997323,6.278826018691362,0.1733,4.326,6492.203
4.210600943738841,0.1733081975327961,6.296682593568914,0.1733,4.326,6499.016
4.210459490178782,0.17338615455381895,6.305933140962356,0.1733,4.326,6505.75
4.2103489154383,0.17266117575088516,6.30519954083896,0.1733,4.326,6512.485
4.210448134085793,0.17096189416398064,6.305745175629209,0.1733,4.326,6519.203
4.21056976795363,0.17204107812155942,6.30142701811466,0.1733,4.326,6526.016
4.210647910057712,0.17305917510041427,6.201094217856111,0.1733,4.326,6532.875
4.210710917091418,0.17240108063968934,6.047799484784732,0.1733,4.326,6539.625
4.210812023782465,0.17206725745984738,5.898054465208346,0.1727,4.326,6546.407
4.210548298392166,0.1713040823489463,5.777250198596454,0.1727,4.326,6553.141
4.210901737199335,0.17190949266749234,5.668286967679874,0.1727,4.326,6559.953
4.210922461391066,0.1710043266811951,5.603769012607244,0.1727,4.326,6566.75
4.211238182081937,0.17176093762111444,5.554280012540402,0.1722,4.326,6573.485
4.211337537153181,0.17176964641039785,5.503124188550083,0.1722,4.326,6580.219
4.211230483325622,0.17079116173142428,5.458448587271082,0.1722,4.326,6587.063
4.211419907057666,0.1714173146307457,5.3564471543094765,0.1717,4.326,6593.891
4.211457190381946,0.17018666337316485,5.316106623671436,0.1717,4.326,6600.61
4.211591291501913,0.1690113395940013,5.220474762694057,0.1717,4.326,6607.422
4.211587344919293,0.17058786144270438,5.155203263491724,0.1717,4.326,6614.203
4.211797531792491,0.17128718719302302,5.116210532223754,0.1711,4.326,6620.938
4.211924540695082,0.1696879521721693,5.047639980379198,0.1711,4.326,6627.672
4.212082926188956,0.1697632049214687,4.963733509024544,0.1711,4.326,6634.422
4.212081140241895,0.1689746611350383,4.892557842684366,0.1706,4.326,6641.219
4.212276069197839,0.16872064270976736,4.815037265867114,0.17,4.326,6648.032
4.212517317290852,0.16902493046047673,4.776498816309826,0.17,4.326,6654.766
4.212493099332202,0.16835591042062403,4.716918234218864,0.17,4.326,6661.5
4.212675641680352,0.16912097336660079,4.644071606558974,0.1695,4.326,6668.235
4.212837638707136,0.1689230459397963,4.564083780824413,0.1695,4.326,6675.047
4.212907026052309,0.1670733834022294,4.511512260454059,0.1695,4.326,6681.844
4.213140818156146,0.1681071296062355,4.452745799690122,0.1689,4.326,6688.703
4.21336068238945,0.16894662622516177,4.397196092650499,0.1684,4.326,6695.688
4.213381056854526,0.16867298583711118,4.3720601514049395,0.1684,4.326,6702.547
4.213422564356362,0.16686926180455874,4.3263121440716485,0.1684,4.326,6709.391
4.2136561176695455,0.16840322953819292,4.319768890871647,0.1678,4.326,6716.188
4.21100078810699,0.14910465136223247,4.367177811231098,0.1504,4.314,6722.969
4.210925795029599,0.15010902850727673,4.4073935138734415,0.1504,4.314,6729.813
4.210954632981383,0.15068970465760548,4.472506210657277,0.1509,4.314,6736.625
4.210896750309998,0.14998450394628307,4.5090376927399705,0.1509,4.314,6743.453
4.210907004675882,0.15139958194264036,4.547560885113014,0.1509,4.314,6750.313
4.210932905232251,0.14918124991259674,4.5672923601629964,0.1509,4.314,6757.141
4.210985942085958,0.14883084065931512,4.593312595020796,0.1504,4.314,6764.0
4.211078825822232,0.15068581712245638,4.642031538381658,0.1504,4.314,6770.844
4.211047917928843,0.14911976029540536,4.670211572017865,0.1504,4.314,6777.657
4.211084959166052,0.14881756026320664,4.708161627102972,0.1499,4.314,6784.532
4.211121668259636,0.14954842651746067,4.72785121128582,0.1504,4.314,6791.469
4.211211668407196,0.15023294155114436,4.73448781759148,0.1504,4.314,6798.297
4.211338041245006,0.1496151556500717,4.741682291608717,0.1499,4.314,6805.141
4.211137467953551,0.15018093663244755,4.754170147048953,0.1499,4.314,6811.891
4.211431461799202,0.14925711603623693,4.764493610532555,0.1499,4.314,6819.063
4.211358134645082,0.15011263258506982,4.766074511567261,0.1499,4.314,6825.875
4.211263258206999,0.14968813580551546,4.776510234790515,0.1499,4.314,6832.688
4.211565768679723,0.14721134226441399,4.796712366798585,0.1499,4.314,6839.5
4.21146048669839,0.14834179865695962,4.8187175490422005,0.1493,4.314,6846.313
4.211605621739827,0.14876285720200624,4.827485782130039,0.1493,4.314,6853.063
4.211536838926629,0.14939677815493385,4.8232595372860585,0.1493,4.314,6859.797
4.2115520496261745,0.14856425577587026,4.8232264966888705,0.1493,4.314,6866.547
4.211668786953178,0.14926865369398412,4.844501701898768,0.1493,4.314,6873.36
4.211745576791153,0.14859448303342354,4.849263344983983,0.1493,4.314,6880.172
4.211866466370176,0.1492576379576303,4.861649162968044,0.1488,4.314,6886.907
4.211862363847625,0.14787637091953695,4.877102579066381,0.1488,4.314,6893.641
4.211944130325766,0.1492773643495608,4.881051708078275,0.1488,4.314,6900.375
4.212024023331024,0.14779653787236519,4.896102039462169,0.1488,4.314,6907.188
4.211980388777385,0.14824547729935442,4.894305318959956,0.1488,4.314,6914.0
4.212058223210543,0.1483066532957787,4.902785356543536,0.1488,4.314,6920.75
4.212240779102355,0.14879295551641156,4.91719993337449,0.1488,4.314,6927.5
4.212190572463067,0.14822048372063112,4.906895714136228,0.1488,4.314,6934.313
4.212239376511435,0.1495179764910753,4.923457864518638,0.1482,4.314,6941.141
4.212306473273009,0.14662698579469075,4.939532638809638,0.1482,4.314,6947.875
4.2123269502407705,0.14649146322106774,4.957449007519703,0.1482,4.314,6954.61
4.212520459699882,0.14868411251975958,4.9495512584457595,0.1477,4.314,6961.344
4.212395211074881,0.1471617552758474,4.97834320534418,0.1482,4.314,6968.157
4.212493785646214,0.14871233738460382,4.9862559757770955,0.1482,4.314,6974.969
4.2124864094493075,0.14759865025238592,4.995207170242128,0.1477,4.314,6981.719
4.212675459067819,0.14692639346944183,5.003982382846164,0.1477,4.314,6988.453
4.212587948933352,0.1485488887675043,4.9982034411364635,0.1477,4.314,6995.188
4.212635191119285,0.14788497816988252,5.008659060260618,0.1477,4.314,7002.0
4.212643882876459,0.14733832440973801,5.035296367042488,0.1471,4.314,7008.797
4.212756642250155,0.14616147506764235,5.0344290939284395,0.1471,4.314,7015.547
4.2128125060945125,0.14641412391016925,5.036298215088748,0.1471,4.314,7022.282
4.212955813354025,0.14730721457100626,5.052043245794589,0.1471,4.314,7029.016
4.212968744178501,0.14674588529353488,5.069219695521298,0.1471,4.314,7035.813
4.213028096737583,0.14769966487087322,5.078271840095648,0.1471,4.314,7042.625
4.21309827044761,0.14658156237931674,5.082015408378381,0.1471,4.314,7049.36
4.2132603161210715,0.14579309501715904,5.1090335389885535,0.1471,4.314,7056.11
4.2131839059817935,0.1470503476675789,5.115373333385498,0.1466,4.314,7062.922
4.213352038909522,0.14607362178315347,5.1299720957426285,0.1466,4.314,7069.735
4.213384635102477,0.14466709937774044,5.124392257130654,0.1466,4.314,7076.469
4.2133889335237775,0.1468565131014132,5.138248172650679,0.146,4.314,7083.203
4.213358864852807,0.14586156165042224,5.144292039516782,0.146,4.314,7089.938
4.213499496754894,0.14577102336904274,5.157330199573796,0.1466,4.314,7096.75
4.213503357383176,0.14569474344431982,5.183602946555648,0.146,4.314,7103.563
4.213566726336301,0.14532354836404285,5.2039165594877055,0.146,4.314,7110.297
4.210812568851568,0.12840657990972992,5.194809841487386,0.1286,4.301,7117.032
4.210611312055919,0.12593972230103884,5.21085603513244,0.1291,4.301,7123.766
4.210479693142569,0.13069977915820138,5.205567038293026,0.1291,4.301,7130.578
4.210427453890041,0.13123434323586228,5.218484245066006,0.1297,4.301,7137.375
4.210427992092853,0.12817106236667009,5.237987265969681,0.1297,4.301,7144.172
4.210270904450535,0.12588456909691262,5.239394499490654,0.1297,4.301,7150.938
4.210248935161017,0.12907059945641988,5.274639710336893,0.1297,4.301,7157.672
4.2104276618099705,0.12898395887511685,5.298838759918116,0.1297,4.301,7164.469
4.210327583631491,0.12862026831149542,5.306781336433663,0.1297,4.301,7171.266
4.210394883712899,0.1282692370405571,5.312989515360796,0.1297,4.301,7178.0
4.210293030220812,0.13115181471006698,5.326045432141368,0.1297,4.301,7184.735
4.210271799931344,0.1301069012784329,5.340105039970453,0.1297,4.301,7191.469
4.210383531263108,0.1286116989848526,5.346635553315904,0.1297,4.301,7198.266
4.210302688013221,0.12899678847550589,5.350624207011924,0.1297,4.301,7205.063
4.210263318106321,0.12863729807398377,5.36570034519521,0.1297,4.301,7211.797
4.210384019404213,0.12922253406823797,5.375389259479663,0.1297,4.301,7218.532
4.210361758439028,0.1294503760937612,5.392532822433633,0.1297,4.301,7225.266
4.210296145734406,0.1294710417610034,5.387321431834251,0.1297,4.301,7232.063
4.210291298694546,0.12866183595716582,5.403035376634611,0.1297,4.301,7238.86
4.210422125549666,0.1292231351294048,5.4093675922494135,0.1297,4.301,7245.594
4.210348138530155,0.12962927124131798,5.4264282117291796,0.1297,4.301,7252.328
4.210377324964162,0.13007545033427867,5.435478797016659,0.1297,4.301,7259.063
4.210382566671277,0.1268380380888378,5.446000481191556,0.1297,4.301,7265.875
4.2103463892106925,0.12813853789021543,5.454474196116457,0.1297,4.301,7272.657
4.2104872453005004,0.1300435584132311,5.462084906884575,0.1297,4.301,7279.453
4.210527383765673,0.1283368168226022,5.480389364515864,0.1291,4.301,7286.188
4.21042241662707,0.1278819799304334,5.493750949625431,0.1297,4.301,7292.922
4.210512137996328,0.1289987085728019,5.4978643974610115,0.1291,4.301,7299.719
4.210501375593362,0.13082661107973528,5.49753194354043,0.1291,4.301,7306.532
4.210640482976302,0.13025007336428918,5.5090137600253914,0.1291,4.301,7313.282
4.210602108500334,0.12978728709673135,5.543248094393639,0.1291,4.301,7320.016
4.210531741950023,0.12718792968300985,5.549744525854545,0.1291,4.301,7326.813
4.210541147742115,0.1292354649243917,5.568004312023749,0.1291,4.301,7333.61
4.210779601395819,0.1287163214169238,5.575080954317158,0.1291,4.301,7340.407
4.210478059387832,0.1288194658085305,5.587247776127063,0.1286,4.301,7347.157
4.21073109934124,0.12926862753661614,5.603451204079277,0.1291,4.301,7353.891
4.210738508986275,0.1300235640422908,5.615374858391163,0.1291,4.301,7360.688
4.2108443527633765,0.12842474956459715,5.615581356920872,0.1291,4.301,7367.5
4.210832764237266,0.12739475562528177,5.624806530548264,0.1291,4.301,7374.25
4.2109275602967875,0.1273387657459522,5.629956621946617,0.1291,4.301,7380.985
4.210785458299098,0.1288786399781918,5.636734681244077,0.1286,4.301,7387.782
4.210886118879323,0.12729650147379654,5.657980709671092,0.1286,4.301,7394.578
4.210888410034219,0.12794442163332814,5.674839181097804,0.1286,4.301,7401.313
4.210968005349161,0.1296060733513516,5.686066231748228,0.1286,4.301,7408.047
4.211095281933874,0.129891851054453,5.672584500514746,0.1286,4.301,7414.86
4.211082644670082,0.1272665959606241,5.694391488501028,0.1286,4.301,7421.657
4.211364184118015,0.1274192460175397,5.702815074792019,0.1286,4.301,7428.391
4.21111870288031,0.12728220815531688,5.711593170357466,0.1286,4.301,7435.11
4.211057618685146,0.1267591335419513,5.710685089101479,0.1286,4.301,7441.844
4.211216966954266,0.12772013314936498,5.732354147341821,0.128,4.301,7448.657
4.211317656955181,0.12801726118580764,5.732313426081777,0.128,4.301,7455.453
4.211212611165627,0.12773325165101598,5.740378801608217,0.128,4.301,7462.188
4.2112303839950185,0.12808345655185377,5.744011014024294,0.128,4.301,7468.907
4.211423921101703,0.1273270960632648,5.742367738962036,0.128,4.301,7475.641
4.211410793196785,0.12719532616809848,5.753138893412939,0.1275,4.301,7482.453
4.2114335566114445,0.12749874640132788,5.762118996421465,0.1275,4.301,7489.266
4.211420444883495,0.12868712842585803,5.767355765556116,0.128,4.301,7495.985
4.211624124285195,0.12525940992783477,5.782266201682119,0.128,4.301,7502.719
4.211335438622792,0.12732210857557455,5.793378206371866,0.1275,4.301,7509.438
4.211535901730019,0.1251598750888715,5.803418764337299,0.1275,4.301,7516.25
4.211450792241669,0.1284156713593892,5.81429072675453,0.1275,4.301,7523.047
4.21179805611887,0.12781520825969553,5.822112418932651,0.127,4.301,7529.782
4.211666142009292,0.1265674634179836,5.832889265664406,0.1275,4.301,7536.5
4.211844233045641,0.1266727585955423,5.838686406419594,0.127,4.301,7543.235
4.211663890670882,0.12663351781368273,5.850183201776449,0.127,4.301,7550.032
4.211669687535602,0.1256986556002673,5.849959178425143,0.127,4.301,7556.828
4.211739096995123,0.12518093237549222,5.855717506303734,0.127,4.301,7563.563
4.211850697081523,0.12656504062977203,5.869191066609547,0.127,4.301,7570.282
4.211979021554593,0.12492955699084561,5.882591890304068,0.127,4.301,7577.016
4.211812757147673,0.12597119821878103,5.891571132364613,0.127,4.301,7583.813
4.211815974154107,0.12587064056327785,5.900001426958029,0.1264,4.301,7590.61
4.211987326940071,0.1259530910311653,5.9152875189015575,0.1264,4.301,7597.36
4.211934084751803,0.12646421357953086,5.916175504349655,0.1264,4.301,7604.094
4.212465105989512,0.1258044047901853,5.9305989191030255,0.1264,4.301,7610.891
4.212086877925204,0.12540976131720435,5.94013029194046,0.1264,4.301,7617.688
4.212202879973111,0.1265180102819996,5.9613394997316576,0.1264,4.301,7624.422
4.21227141151982,0.12535143393817763,5.964930502225363,0.1264,4.301,7631.141
4.212279153338922,0.12419133532383007,5.966624310042176,0.1259,4.301,7637.875
4.212308341165431,0.12482000271739338,5.975505791006282,0.1259,4.301,7644.672
4.212260461812867,0.12540002653409185,5.978742432356841,0.1259,4.301,7651.469
4.212370107048552,0.1259919406189583,5.988027533056923,0.1259,4.301,7658.203
4.212448196179916,0.12605064350181483,5.992459217398951,0.1259,4.301,7664.922
4.212504605845164,0.12502112987656142,6.001846751488818,0.1259,4.301,7671.657
4.2124986308297085,0.12451339915331766,6.005036466916666,0.1259,4.301,7678.453
4.212373712820638,0.12498334265661469,6.020435723412644,0.1259,4.301,7685.25
4.212495575430326,0.12521856649434102,6.034347660657009,0.1259,4.301,7691.985
4.212637847213061,0.12474968726187032,6.042127691360775,0.1253,4.301,7698.703
4.212544556203541,0.12441646738529125,6.04419530358053,0.1253,4.301,7705.438
4.212670465845846,0.1237876524299271,6.052454248788404,0.1248,4.301,7712.235
4.212645763225141,0.12299729589261282,6.0780738381205515,0.1253,4.301,7719.016
4.212678832226737,0.12507958093663826,6.080002839964074,0.1253,4.301,7725.782
4.212886185915378,0.12422144064095623,6.081442678374821,0.1248,4.301,7732.532
4.2127506724228505,0.12409305269632771,6.085400354614263,0.1248,4.301,7739.344
4.21299879625124,0.1244087326651904,6.108149689564537,0.1248,4.301,7746.125
4.212862289361951,0.12204989980763854,6.119241192531971,0.1248,4.301,7752.86
4.213038503429977,0.12569176269062088,6.126054951706384,0.1248,4.301,7759.594
4.212813558152846,0.12444782548442547,6.130461549709483,0.1248,4.301,7766.328
4.213138419984417,0.12337936850173427,6.147844776919009,0.1248,4.301,7773.11
4.213243354242114,0.12346534267260614,6.146278186359825,0.1248,4.301,7779.922
