timestamp,timestampType,partition,offset,key,value,headers,exceededFields
1759138036019,CREATE_TIME,3,14035,"""NASA_BATTERY_3""","{""alert_level"":""HEALTHY"",""current"":0.225,""encryption_applied"":true,""health_score"":81.3,""security_validated"":true,""source"":""automotive_telematics_gateway"",""temperature"":-0.8,""timestamp"":1759138036,""vehicle_id"":""NASA_BATTERY_3"",""voltage"":4.054}",[],
1759138035918,CREATE_TIME,3,14034,"""NASA_BATTERY_3""","{""alert_level"":""WARNING"",""current"":0.228,""encryption_applied"":true,""health_score"":77.01,""security_validated"":true,""source"":""automotive_telematics_gateway"",""temperature"":25.07,""timestamp"":1759138035,""vehicle_id"":""NASA_BATTERY_3"",""voltage"":4.032}",[],
1759138035818,CREATE_TIME,3,14033,"""NASA_BATTERY_3""","{""alert_level"":""HEALTHY"",""current"":0.226,""encryption_applied"":true,""health_score"":80.6,""security_validated"":true,""source"":""automotive_telematics_gateway"",""temperature"":17.87,""timestamp"":1759138035,""vehicle_id"":""NASA_BATTERY_3"",""voltage"":4.299}",[],
1759138035717,CREATE_TIME,3,14032,"""NASA_BATTERY_3""","{""alert_level"":""HEALTHY"",""current"":0.226,""encryption_applied"":true,""health_score"":84.53,""security_validated"":true,""source"":""automotive_telematics_gateway"",""temperature"":8.83,""timestamp"":1759138035,""vehicle_id"":""NASA_BATTERY_3"",""voltage"":4.289}",[],
1759138035617,CREATE_TIME,3,14031,"""NASA_BATTERY_3""","{""alert_level"":""HEALTHY"",""current"":0.226,""encryption_applied"":true,""health_score"":82.66,""security_validated"":true,""source"":""automotive_telematics_gateway"",""temperature"":24.37,""timestamp"":1759138035,""vehicle_id"":""NASA_BATTERY_3"",""voltage"":4.115}",[],
1759138035516,CREATE_TIME,3,14030,"""NASA_BATTERY_3""","{""alert_level"":""HEALTHY"",""current"":0.226,""encryption_applied"":true,""health_score"":81.02,""security_validated"":true,""source"":""automotive_telematics_gateway"",""temperature"":0.47,""timestamp"":1759138035,""vehicle_id"":""NASA_BATTERY_3"",""voltage"":4.307}",[],
1759138035416,CREATE_TIME,3,14029,"""NASA_BATTERY_3""","{""alert_level"":""HEALTHY"",""current"":0.203,""encryption_applied"":true,""health_score"":81.66,""security_validated"":true,""source"":""automotive_telematics_gateway"",""temperature"":15.27,""timestamp"":1759138035,""vehicle_id"":""NASA_BATTERY_3"",""voltage"":4.244}",[],
1759138035316,CREATE_TIME,3,14028,"""NASA_BATTERY_3""","{""alert_level"":""HEALTHY"",""current"":0.203,""encryption_applied"":true,""health_score"":80.17,""security_validated"":true,""source"":""automotive_telematics_gateway"",""temperature"":23.96,""timestamp"":1759138035,""vehicle_id"":""NASA_BATTERY_3"",""voltage"":4.348}",[],
1759138035215,CREATE_TIME,3,14027,"""NASA_BATTERY_3""","{""alert_level"":""CRITICAL"",""current"":0.202,""encryption_applied"":true,""health_score"":80.88,""security_validated"":true,""source"":""automotive_telematics_gateway"",""temperature"":59.79,""timestamp"":1759138035,""vehicle_id"":""NASA_BATTERY_3"",""voltage"":4.181}",[],
1759138035115,CREATE_TIME,3,14026,"""NASA_BATTERY_3""","{""alert_level"":""HEALTHY"",""current"":0.202,""encryption_applied"":true,""health_score"":80.57,""security_validated"":true,""source"":""automotive_telematics_gateway"",""temperature"":29.25,""timestamp"":1759138035,""vehicle_id"":""NASA_BATTERY_3"",""voltage"":4.232}",[],
1759138035015,CREATE_TIME,3,14025,"""NASA_BATTERY_3""","{""alert_level"":""WARNING"",""current"":0.197,""encryption_applied"":true,""health_score"":81.13,""security_validated"":true,""source"":""automotive_telematics_gateway"",""temperature"":37.22,""timestamp"":1759138035,""vehicle_id"":""NASA_BATTERY_3"",""voltage"":4.292}",[],
1759138034914,CREATE_TIME,3,14024,"""NASA_BATTERY_3""","{""alert_level"":""HEALTHY"",""current"":0.202,""encryption_applied"":true,""health_score"":83.15,""security_validated"":true,""source"":""automotive_telematics_gateway"",""temperature"":32.62,""timestamp"":1759138034,""vehicle_id"":""NASA_BATTERY_3"",""voltage"":4.424}",[],
1759138034814,CREATE_TIME,3,14023,"""NASA_BATTERY_3""","{""alert_level"":""WARNING"",""current"":0.201,""encryption_applied"":true,""health_score"":79.15,""security_validated"":true,""source"":""automotive_telematics_gateway"",""temperature"":20.3,""timestamp"":1759138034,""vehicle_id"":""NASA_BATTERY_3"",""voltage"":4.316}",[],
1759138034713,CREATE_TIME,3,14022,"""NASA_BATTERY_3""","{""alert_level"":""WARNING"",""current"":0.202,""encryption_applied"":true,""health_score"":79.59,""security_validated"":true,""source"":""automotive_telematics_gateway"",""temperature"":31.11,""timestamp"":1759138034,""vehicle_id"":""NASA_BATTERY_3"",""voltage"":4.118}",[],
1759138034613,CREATE_TIME,3,14021,"""NASA_BATTERY_3""","{""alert_level"":""HEALTHY"",""current"":0.2,""encryption_applied"":true,""health_score"":82.67,""security_validated"":true,""source"":""automotive_telematics_gateway"",""temperature"":20.01,""timestamp"":1759138034,""vehicle_id"":""NASA_BATTERY_3"",""voltage"":4.259}",[],
1759138034513,CREATE_TIME,3,14020,"""NASA_BATTERY_3""","{""alert_level"":""CRITICAL"",""current"":0.201,""encryption_applied"":true,""health_score"":82.07,""security_validated"":true,""source"":""automotive_telematics_gateway"",""temperature"":46.46,""timestamp"":1759138034,""vehicle_id"":""NASA_BATTERY_3"",""voltage"":4.41}",[],
1759138034412,CREATE_TIME,3,14019,"""NASA_BATTERY_3""","{""alert_level"":""HEALTHY"",""current"":0.201,""encryption_applied"":true,""health_score"":82.43,""security_validated"":true,""source"":""automotive_telematics_gateway"",""temperature"":28.18,""timestamp"":1759138034,""vehicle_id"":""NASA_BATTERY_3"",""voltage"":4.225}",[],
1759138034312,CREATE_TIME,3,14018,"""NASA_BATTERY_3""","{""alert_level"":""HEALTHY"",""current"":0.201,""encryption_applied"":true,""health_score"":85.16,""security_validated"":true,""source"":""automotive_telematics_gateway"",""temperature"":29.18,""timestamp"":1759138034,""vehicle_id"":""NASA_BATTERY_3"",""voltage"":4.253}",[],
1759138034212,CREATE_TIME,3,14017,"""NASA_BATTERY_3""","{""alert_level"":""WARNING"",""current"":0.199,""encryption_applied"":true,""health_score"":76.47,""security_validated"":true,""source"":""automotive_telematics_gateway"",""temperature"":31.48,""timestamp"":1759138034,""vehicle_id"":""NASA_BATTERY_3"",""voltage"":4.274}",[],
1759138034111,CREATE_TIME,3,14016,"""NASA_BATTERY_3""","{""alert_level"":""HEALTHY"",""current"":0.176,""encryption_applied"":true,""health_score"":80.27,""security_validated"":true,""source"":""automotive_telematics_gateway"",""temperature"":34.4,""timestamp"":1759138034,""vehicle_id"":""NASA_BATTERY_3"",""voltage"":4.086}",[],
1759138034011,CREATE_TIME,3,14015,"""NASA_BATTERY_3""","{""alert_level"":""HEALTHY"",""current"":0.177,""encryption_applied"":true,""health_score"":81.04,""security_validated"":true,""source"":""automotive_telematics_gateway"",""temperature"":28.4,""timestamp"":1759138034,""vehicle_id"":""NASA_BATTERY_3"",""voltage"":4.174}",[],
1759138033910,CREATE_TIME,3,14014,"""NASA_BATTERY_3""","{""alert_level"":""WARNING"",""current"":0.176,""encryption_applied"":true,""health_score"":79.79,""security_validated"":true,""source"":""automotive_telematics_gateway"",""temperature"":16.11,""timestamp"":1759138033,""vehicle_id"":""NASA_BATTERY_3"",""voltage"":4.186}",[],
1759138033810,CREATE_TIME,3,14013,"""NASA_BATTERY_3""","{""alert_level"":""CRITICAL"",""current"":0.178,""encryption_applied"":true,""health_score"":81.14,""security_validated"":true,""source"":""automotive_telematics_gateway"",""temperature"":42.19,""timestamp"":1759138033,""vehicle_id"":""NASA_BATTERY_3"",""voltage"":4.271}",[],
1759138033710,CREATE_TIME,3,14012,"""NASA_BATTERY_3""","{""alert_level"":""HEALTHY"",""current"":0.173,""encryption_applied"":true,""health_score"":83.45,""security_validated"":true,""source"":""automotive_telematics_gateway"",""temperature"":""-9.0"",""timestamp"":1759138033,""vehicle_id"":""NASA_BATTERY_3"",""voltage"":4.275}",[],
1759138033609,CREATE_TIME,3,14011,"""NASA_BATTERY_3""","{""alert_level"":""HEALTHY"",""current"":0.177,""encryption_applied"":true,""health_score"":84.22,""security_validated"":true,""source"":""automotive_telematics_gateway"",""temperature"":33.35,""timestamp"":1759138033,""vehicle_id"":""NASA_BATTERY_3"",""voltage"":4.289}",[],
1759138033509,CREATE_TIME,3,14010,"""NASA_BATTERY_3""","{""alert_level"":""WARNING"",""current"":0.172,""encryption_applied"":true,""health_score"":79.97,""security_validated"":true,""source"":""automotive_telematics_gateway"",""temperature"":24.84,""timestamp"":1759138033,""vehicle_id"":""NASA_BATTERY_3"",""voltage"":4.306}",[],
1759138033409,CREATE_TIME,3,14009,"""NASA_BATTERY_3""","{""alert_level"":""HEALTHY"",""current"":0.173,""encryption_applied"":true,""health_score"":82.8,""security_validated"":true,""source"":""automotive_telematics_gateway"",""temperature"":24.65,""timestamp"":1759138033,""vehicle_id"":""NASA_BATTERY_3"",""voltage"":4.239}",[],
1759138033308,CREATE_TIME,3,14008,"""NASA_BATTERY_3""","{""alert_level"":""WARNING"",""current"":0.175,""encryption_applied"":true,""health_score"":77.04,""security_validated"":true,""source"":""automotive_telematics_gateway"",""temperature"":25.4,""timestamp"":1759138033,""vehicle_id"":""NASA_BATTERY_3"",""voltage"":4.227}",[],
1759138033208,CREATE_TIME,3,14007,"""NASA_BATTERY_3""","{""alert_level"":""WARNING"",""current"":0.173,""encryption_applied"":true,""health_score"":79.34,""security_validated"":true,""source"":""automotive_telematics_gateway"",""temperature"":39.4,""timestamp"":1759138033,""vehicle_id"":""NASA_BATTERY_3"",""voltage"":4.4}",[],
1759138033107,CREATE_TIME,3,14006,"""NASA_BATTERY_3""","{""alert_level"":""HEALTHY"",""current"":0.172,""encryption_applied"":true,""health_score"":84.58,""security_validated"":true,""source"":""automotive_telematics_gateway"",""temperature"":26.39,""timestamp"":1759138033,""vehicle_id"":""NASA_BATTERY_3"",""voltage"":4.31}",[],
1759138033007,CREATE_TIME,3,14005,"""NASA_BATTERY_3""","{""alert_level"":""HEALTHY"",""current"":0.172,""encryption_applied"":true,""health_score"":82.94,""security_validated"":true,""source"":""automotive_telematics_gateway"",""temperature"":16.75,""timestamp"":1759138033,""vehicle_id"":""NASA_BATTERY_3"",""voltage"":4.325}",[],
1759138032907,CREATE_TIME,3,14004,"""NASA_BATTERY_3""","{""alert_level"":""WARNING"",""current"":0.171,""encryption_applied"":true,""health_score"":82.72,""security_validated"":true,""source"":""automotive_telematics_gateway"",""temperature"":39.89,""timestamp"":1759138032,""vehicle_id"":""NASA_BATTERY_3"",""voltage"":""4.0""}",[],
1759138032806,CREATE_TIME,3,14003,"""NASA_BATTERY_3""","{""alert_level"":""WARNING"",""current"":0.175,""encryption_applied"":true,""health_score"":79.75,""security_validated"":true,""source"":""automotive_telematics_gateway"",""temperature"":11.52,""timestamp"":1759138032,""vehicle_id"":""NASA_BATTERY_3"",""voltage"":4.234}",[],
1759138032706,CREATE_TIME,3,14002,"""NASA_BATTERY_3""","{""alert_level"":""HEALTHY"",""current"":0.176,""encryption_applied"":true,""health_score"":81.21,""security_validated"":true,""source"":""automotive_telematics_gateway"",""temperature"":33.77,""timestamp"":1759138032,""vehicle_id"":""NASA_BATTERY_3"",""voltage"":4.132}",[],
1759138032605,CREATE_TIME,3,14001,"""NASA_BATTERY_3""","{""alert_level"":""CRITICAL"",""current"":0.151,""encryption_applied"":true,""health_score"":83.01,""security_validated"":true,""source"":""automotive_telematics_gateway"",""temperature"":40.44,""timestamp"":1759138032,""vehicle_id"":""NASA_BATTERY_3"",""voltage"":4.163}",[],
1759138032505,CREATE_TIME,3,14000,"""NASA_BATTERY_3""","{""alert_level"":""CRITICAL"",""current"":0.15,""encryption_applied"":true,""health_score"":83.62,""security_validated"":true,""source"":""automotive_telematics_gateway"",""temperature"":43.81,""timestamp"":1759138032,""vehicle_id"":""NASA_BATTERY_3"",""voltage"":4.122}",[],
1759138032404,CREATE_TIME,3,13999,"""NASA_BATTERY_3""","{""alert_level"":""CRITICAL"",""current"":0.152,""encryption_applied"":true,""health_score"":84.81,""security_validated"":true,""source"":""automotive_telematics_gateway"",""temperature"":49.7,""timestamp"":1759138032,""vehicle_id"":""NASA_BATTERY_3"",""voltage"":4.244}",[],
1759138032304,CREATE_TIME,3,13998,"""NASA_BATTERY_3""","{""alert_level"":""HEALTHY"",""current"":0.152,""encryption_applied"":true,""health_score"":81.44,""security_validated"":true,""source"":""automotive_telematics_gateway"",""temperature"":16.94,""timestamp"":1759138032,""vehicle_id"":""NASA_BATTERY_3"",""voltage"":4.256}",[],
1759138032204,CREATE_TIME,3,13997,"""NASA_BATTERY_3""","{""alert_level"":""HEALTHY"",""current"":0.147,""encryption_applied"":true,""health_score"":80.57,""security_validated"":true,""source"":""automotive_telematics_gateway"",""temperature"":7.66,""timestamp"":1759138032,""vehicle_id"":""NASA_BATTERY_3"",""voltage"":4.091}",[],
1759138032103,CREATE_TIME,3,13996,"""NASA_BATTERY_3""","{""alert_level"":""CRITICAL"",""current"":0.146,""encryption_applied"":true,""health_score"":81.19,""security_validated"":true,""source"":""automotive_telematics_gateway"",""temperature"":46.43,""timestamp"":1759138032,""vehicle_id"":""NASA_BATTERY_3"",""voltage"":4.176}",[],
1759138032003,CREATE_TIME,3,13995,"""NASA_BATTERY_3""","{""alert_level"":""HEALTHY"",""current"":0.15,""encryption_applied"":true,""health_score"":82.93,""security_validated"":true,""source"":""automotive_telematics_gateway"",""temperature"":20.49,""timestamp"":1759138031,""vehicle_id"":""NASA_BATTERY_3"",""voltage"":4.19}",[],
1759138031902,CREATE_TIME,3,13994,"""NASA_BATTERY_3""","{""alert_level"":""HEALTHY"",""current"":0.148,""encryption_applied"":true,""health_score"":83.62,""security_validated"":true,""source"":""automotive_telematics_gateway"",""temperature"":23.05,""timestamp"":1759138031,""vehicle_id"":""NASA_BATTERY_3"",""voltage"":4.191}",[],
1759138031802,CREATE_TIME,3,13993,"""NASA_BATTERY_3""","{""alert_level"":""HEALTHY"",""current"":0.152,""encryption_applied"":true,""health_score"":81.28,""security_validated"":true,""source"":""automotive_telematics_gateway"",""temperature"":-3.4,""timestamp"":1759138031,""vehicle_id"":""NASA_BATTERY_3"",""voltage"":4.102}",[],
1759138031701,CREATE_TIME,3,13992,"""NASA_BATTERY_3""","{""alert_level"":""WARNING"",""current"":0.152,""encryption_applied"":true,""health_score"":82.47,""security_validated"":true,""source"":""automotive_telematics_gateway"",""temperature"":36.86,""timestamp"":1759138031,""vehicle_id"":""NASA_BATTERY_3"",""voltage"":4.239}",[],
1759138031601,CREATE_TIME,3,13991,"""NASA_BATTERY_3""","{""alert_level"":""WARNING"",""current"":0.149,""encryption_applied"":true,""health_score"":79.96,""security_validated"":true,""source"":""automotive_telematics_gateway"",""temperature"":11.89,""timestamp"":1759138031,""vehicle_id"":""NASA_BATTERY_3"",""voltage"":4.236}",[],
1759138031500,CREATE_TIME,3,13990,"""NASA_BATTERY_3""","{""alert_level"":""HEALTHY"",""current"":0.15,""encryption_applied"":true,""health_score"":83.63,""security_validated"":true,""source"":""automotive_telematics_gateway"",""temperature"":12.79,""timestamp"":1759138031,""vehicle_id"":""NASA_BATTERY_3"",""voltage"":4.283}",[],
1759138031400,CREATE_TIME,3,13989,"""NASA_BATTERY_3""","{""alert_level"":""HEALTHY"",""current"":0.147,""encryption_applied"":true,""health_score"":82.22,""security_validated"":true,""source"":""automotive_telematics_gateway"",""temperature"":15.13,""timestamp"":1759138031,""vehicle_id"":""NASA_BATTERY_3"",""voltage"":4.185}",[],
1759138031300,CREATE_TIME,3,13988,"""NASA_BATTERY_3""","{""alert_level"":""HEALTHY"",""current"":0.147,""encryption_applied"":true,""health_score"":82.42,""security_validated"":true,""source"":""automotive_telematics_gateway"",""temperature"":26.24,""timestamp"":1759138031,""vehicle_id"":""NASA_BATTERY_3"",""voltage"":4.217}",[],
1759138031199,CREATE_TIME,3,13987,"""NASA_BATTERY_3""","{""alert_level"":""HEALTHY"",""current"":0.149,""encryption_applied"":true,""health_score"":80.45,""security_validated"":true,""source"":""automotive_telematics_gateway"",""temperature"":-5.95,""timestamp"":1759138031,""vehicle_id"":""NASA_BATTERY_3"",""voltage"":4.203}",[],
1759138031099,CREATE_TIME,3,13986,"""NASA_BATTERY_3""","{""alert_level"":""WARNING"",""current"":0.147,""encryption_applied"":true,""health_score"":84.48,""security_validated"":true,""source"":""automotive_telematics_gateway"",""temperature"":35.91,""timestamp"":1759138031,""vehicle_id"":""NASA_BATTERY_3"",""voltage"":4.21}",[],
1759138030999,CREATE_TIME,3,13985,"""NASA_BATTERY_3""","{""alert_level"":""WARNING"",""current"":0.147,""encryption_applied"":true,""health_score"":78.78,""security_validated"":true,""source"":""automotive_telematics_gateway"",""temperature"":26.45,""timestamp"":1759138030,""vehicle_id"":""NASA_BATTERY_3"",""voltage"":4.244}",[],
1759138030898,CREATE_TIME,3,13984,"""NASA_BATTERY_3""","{""alert_level"":""HEALTHY"",""current"":0.147,""encryption_applied"":true,""health_score"":81.67,""security_validated"":true,""source"":""automotive_telematics_gateway"",""temperature"":21.02,""timestamp"":1759138030,""vehicle_id"":""NASA_BATTERY_3"",""voltage"":4.239}",[],
1759138030798,CREATE_TIME,3,13983,"""NASA_BATTERY_3""","{""alert_level"":""HEALTHY"",""current"":0.148,""encryption_applied"":true,""health_score"":80.88,""security_validated"":true,""source"":""automotive_telematics_gateway"",""temperature"":""22.0"",""timestamp"":1759138030,""vehicle_id"":""NASA_BATTERY_3"",""voltage"":4.326}",[],
1759138030697,CREATE_TIME,3,13982,"""NASA_BATTERY_3""","{""alert_level"":""HEALTHY"",""current"":0.125,""encryption_applied"":true,""health_score"":83.93,""security_validated"":true,""source"":""automotive_telematics_gateway"",""temperature"":7.32,""timestamp"":1759138030,""vehicle_id"":""NASA_BATTERY_3"",""voltage"":4.38}",[],
1759138030597,CREATE_TIME,3,13981,"""NASA_BATTERY_3""","{""alert_level"":""HEALTHY"",""current"":0.126,""encryption_applied"":true,""health_score"":80.35,""security_validated"":true,""source"":""automotive_telematics_gateway"",""temperature"":23.88,""timestamp"":1759138030,""vehicle_id"":""NASA_BATTERY_3"",""voltage"":4.175}",[],
1759138030497,CREATE_TIME,3,13980,"""NASA_BATTERY_3""","{""alert_level"":""HEALTHY"",""current"":0.125,""encryption_applied"":true,""health_score"":80.68,""security_validated"":true,""source"":""automotive_telematics_gateway"",""temperature"":30.55,""timestamp"":1759138030,""vehicle_id"":""NASA_BATTERY_3"",""voltage"":4.248}",[],
1759138030396,CREATE_TIME,3,13979,"""NASA_BATTERY_3""","{""alert_level"":""HEALTHY"",""current"":0.121,""encryption_applied"":true,""health_score"":85.73,""security_validated"":true,""source"":""automotive_telematics_gateway"",""temperature"":33.41,""timestamp"":1759138030,""vehicle_id"":""NASA_BATTERY_3"",""voltage"":4.152}",[],
1759138030296,CREATE_TIME,3,13978,"""NASA_BATTERY_3""","{""alert_level"":""HEALTHY"",""current"":0.124,""encryption_applied"":true,""health_score"":85.67,""security_validated"":true,""source"":""automotive_telematics_gateway"",""temperature"":10.07,""timestamp"":1759138030,""vehicle_id"":""NASA_BATTERY_3"",""voltage"":4.204}",[],
1759138030195,CREATE_TIME,3,13977,"""NASA_BATTERY_3""","{""alert_level"":""HEALTHY"",""current"":0.121,""encryption_applied"":true,""health_score"":85.75,""security_validated"":true,""source"":""automotive_telematics_gateway"",""temperature"":""0.0"",""timestamp"":1759138030,""vehicle_id"":""NASA_BATTERY_3"",""voltage"":4.311}",[],
1759138030095,CREATE_TIME,3,13976,"""NASA_BATTERY_3""","{""alert_level"":""HEALTHY"",""current"":0.125,""encryption_applied"":true,""health_score"":82.68,""security_validated"":true,""source"":""automotive_telematics_gateway"",""temperature"":27.19,""timestamp"":1759138030,""vehicle_id"":""NASA_BATTERY_3"",""voltage"":4.082}",[],
1759138029995,CREATE_TIME,3,13975,"""NASA_BATTERY_3""","{""alert_level"":""HEALTHY"",""current"":0.127,""encryption_applied"":true,""health_score"":82.33,""security_validated"":true,""source"":""automotive_telematics_gateway"",""temperature"":20.63,""timestamp"":1759138029,""vehicle_id"":""NASA_BATTERY_3"",""voltage"":4.129}",[],
1759138029894,CREATE_TIME,3,13974,"""NASA_BATTERY_3""","{""alert_level"":""WARNING"",""current"":0.124,""encryption_applied"":true,""health_score"":83.74,""security_validated"":true,""source"":""automotive_telematics_gateway"",""temperature"":36.92,""timestamp"":1759138029,""vehicle_id"":""NASA_BATTERY_3"",""voltage"":4.31}",[],
1759138029794,CREATE_TIME,3,13973,"""NASA_BATTERY_3""","{""alert_level"":""WARNING"",""current"":0.125,""encryption_applied"":true,""health_score"":78.4,""security_validated"":true,""source"":""automotive_telematics_gateway"",""temperature"":15.48,""timestamp"":1759138029,""vehicle_id"":""NASA_BATTERY_3"",""voltage"":4.205}",[],
1759138029693,CREATE_TIME,3,13972,"""NASA_BATTERY_3""","{""alert_level"":""CRITICAL"",""current"":0.125,""encryption_applied"":true,""health_score"":82.83,""security_validated"":true,""source"":""automotive_telematics_gateway"",""temperature"":51.63,""timestamp"":1759138029,""vehicle_id"":""NASA_BATTERY_3"",""voltage"":4.164}",[],
1759138029593,CREATE_TIME,3,13971,"""NASA_BATTERY_3""","{""alert_level"":""WARNING"",""current"":0.124,""encryption_applied"":true,""health_score"":82.28,""security_validated"":true,""source"":""automotive_telematics_gateway"",""temperature"":35.68,""timestamp"":1759138029,""vehicle_id"":""NASA_BATTERY_3"",""voltage"":4.221}",[],
1759138029493,CREATE_TIME,3,13970,"""NASA_BATTERY_3""","{""alert_level"":""WARNING"",""current"":0.122,""encryption_applied"":true,""health_score"":81.51,""security_validated"":true,""source"":""automotive_telematics_gateway"",""temperature"":36.12,""timestamp"":1759138029,""vehicle_id"":""NASA_BATTERY_3"",""voltage"":4.272}",[],
1759138029392,CREATE_TIME,3,13969,"""NASA_BATTERY_3""","{""alert_level"":""HEALTHY"",""current"":0.122,""encryption_applied"":true,""health_score"":84.1,""security_validated"":true,""source"":""automotive_telematics_gateway"",""temperature"":22.17,""timestamp"":1759138029,""vehicle_id"":""NASA_BATTERY_3"",""voltage"":4.112}",[],
1759138029292,CREATE_TIME,3,13968,"""NASA_BATTERY_3""","{""alert_level"":""HEALTHY"",""current"":0.123,""encryption_applied"":true,""health_score"":81.1,""security_validated"":true,""source"":""automotive_telematics_gateway"",""temperature"":7.46,""timestamp"":1759138029,""vehicle_id"":""NASA_BATTERY_3"",""voltage"":4.016}",[],
1759138029191,CREATE_TIME,3,13967,"""NASA_BATTERY_3""","{""alert_level"":""HEALTHY"",""current"":0.122,""encryption_applied"":true,""health_score"":85.78,""security_validated"":true,""source"":""automotive_telematics_gateway"",""temperature"":13.68,""timestamp"":1759138029,""vehicle_id"":""NASA_BATTERY_3"",""voltage"":4.082}",[],
1759138029091,CREATE_TIME,3,13966,"""NASA_BATTERY_3""","{""alert_level"":""HEALTHY"",""current"":0.121,""encryption_applied"":true,""health_score"":80.86,""security_validated"":true,""source"":""automotive_telematics_gateway"",""temperature"":19.16,""timestamp"":1759138029,""vehicle_id"":""NASA_BATTERY_3"",""voltage"":4.294}",[],
1759138028991,CREATE_TIME,3,13965,"""NASA_BATTERY_3""","{""alert_level"":""HEALTHY"",""current"":0.124,""encryption_applied"":true,""health_score"":84.52,""security_validated"":true,""source"":""automotive_telematics_gateway"",""temperature"":21.92,""timestamp"":1759138028,""vehicle_id"":""NASA_BATTERY_3"",""voltage"":4.247}",[],
1759138028890,CREATE_TIME,3,13964,"""NASA_BATTERY_3""","{""alert_level"":""HEALTHY"",""current"":0.119,""encryption_applied"":true,""health_score"":82.14,""security_validated"":true,""source"":""automotive_telematics_gateway"",""temperature"":-2.53,""timestamp"":1759138028,""vehicle_id"":""NASA_BATTERY_3"",""voltage"":4.327}",[],
1759138028790,CREATE_TIME,3,13963,"""NASA_BATTERY_3""","{""alert_level"":""HEALTHY"",""current"":0.122,""encryption_applied"":true,""health_score"":84.5,""security_validated"":true,""source"":""automotive_telematics_gateway"",""temperature"":18.1,""timestamp"":1759138028,""vehicle_id"":""NASA_BATTERY_3"",""voltage"":4.18}",[],
1759138028690,CREATE_TIME,3,13962,"""NASA_BATTERY_3""","{""alert_level"":""HEALTHY"",""current"":0.121,""encryption_applied"":true,""health_score"":81.55,""security_validated"":true,""source"":""automotive_telematics_gateway"",""temperature"":-2.42,""timestamp"":1759138028,""vehicle_id"":""NASA_BATTERY_3"",""voltage"":4.289}",[],
1759138028589,CREATE_TIME,3,13961,"""NASA_BATTERY_3""","{""alert_level"":""WARNING"",""current"":0.119,""encryption_applied"":true,""health_score"":79.99,""security_validated"":true,""source"":""automotive_telematics_gateway"",""temperature"":24.95,""timestamp"":1759138028,""vehicle_id"":""NASA_BATTERY_3"",""voltage"":4.307}",[],
1759138028489,CREATE_TIME,3,13960,"""NASA_BATTERY_3""","{""alert_level"":""HEALTHY"",""current"":0.12,""encryption_applied"":true,""health_score"":83.36,""security_validated"":true,""source"":""automotive_telematics_gateway"",""temperature"":""19.0"",""timestamp"":1759138028,""vehicle_id"":""NASA_BATTERY_3"",""voltage"":4.259}",[],
1759138028388,CREATE_TIME,3,13959,"""NASA_BATTERY_3""","{""alert_level"":""CRITICAL"",""current"":0.096,""encryption_applied"":true,""health_score"":80.84,""security_validated"":true,""source"":""automotive_telematics_gateway"",""temperature"":52.52,""timestamp"":1759138028,""vehicle_id"":""NASA_BATTERY_3"",""voltage"":4.075}",[],
1759138028288,CREATE_TIME,3,13958,"""NASA_BATTERY_3""","{""alert_level"":""HEALTHY"",""current"":0.094,""encryption_applied"":true,""health_score"":84.6,""security_validated"":true,""source"":""automotive_telematics_gateway"",""temperature"":24.22,""timestamp"":1759138028,""vehicle_id"":""NASA_BATTERY_3"",""voltage"":4.297}",[],
1759138028188,CREATE_TIME,3,13957,"""NASA_BATTERY_3""","{""alert_level"":""HEALTHY"",""current"":0.1,""encryption_applied"":true,""health_score"":82.87,""security_validated"":true,""source"":""automotive_telematics_gateway"",""temperature"":23.72,""timestamp"":1759138028,""vehicle_id"":""NASA_BATTERY_3"",""voltage"":4.056}",[],
1759138028087,CREATE_TIME,3,13956,"""NASA_BATTERY_3""","{""alert_level"":""CRITICAL"",""current"":0.099,""encryption_applied"":true,""health_score"":84.19,""security_validated"":true,""source"":""automotive_telematics_gateway"",""temperature"":55.36,""timestamp"":1759138028,""vehicle_id"":""NASA_BATTERY_3"",""voltage"":4.301}",[],
1759138027987,CREATE_TIME,3,13955,"""NASA_BATTERY_3""","{""alert_level"":""CRITICAL"",""current"":0.095,""encryption_applied"":true,""health_score"":82.7,""security_validated"":true,""source"":""automotive_telematics_gateway"",""temperature"":50.73,""timestamp"":1759138027,""vehicle_id"":""NASA_BATTERY_3"",""voltage"":4.173}",[],
1759138027886,CREATE_TIME,3,13954,"""NASA_BATTERY_3""","{""alert_level"":""HEALTHY"",""current"":0.097,""encryption_applied"":true,""health_score"":82.76,""security_validated"":true,""source"":""automotive_telematics_gateway"",""temperature"":-5.14,""timestamp"":1759138027,""vehicle_id"":""NASA_BATTERY_3"",""voltage"":3.98}",[],
1759138027786,CREATE_TIME,3,13953,"""NASA_BATTERY_3""","{""alert_level"":""HEALTHY"",""current"":0.098,""encryption_applied"":true,""health_score"":81.79,""security_validated"":true,""source"":""automotive_telematics_gateway"",""temperature"":11.9,""timestamp"":1759138027,""vehicle_id"":""NASA_BATTERY_3"",""voltage"":4.259}",[],
